movieId,full title,genres,title,year,gross ($),# oscar nominations,golden globe,average rating,# ratings,imdb rating,rotten tomatoes rating,imdb link,tmdb link,corrected imdb link,condensed name
51927,Dead Silence (2007),Horror|Mystery|Thriller,Dead Silence,2007,,0,0,3.75,2,,,455760,14001,TT0455760,theDeadSilence
51931,Reign Over Me (2007),Drama,Reign Over Me,2007,,0,0,3.428571429,7,,,490204,2355,TT0490204,theReignOverMe
51935,Shooter (2007),Action|Drama|Thriller,Shooter,2007,,0,0,3.973684211,19,,,822854,7485,TT0822854,theShooter
51937,"Hills Have Eyes II, The (2007)",Horror|Thriller,"Hills Have Eyes II, The",2007,,0,0,3.5,2,,,800069,9793,TT0800069,"theHillsHaveEyesII,The"
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,TMNT (Teenage Mutant Ninja Turtles),2007,,0,0,3.5,2,,,453556,1273,TT0453556,theTMNT(TeenageMutantNinjaTurtles)
51991,"Italian, The (Italianetz) (2005)",Drama,"Italian, The (Italianetz)",2005,,0,0,4,1,,,450450,17388,TT0450450,"theItalian,The(Italianetz)"
52005,Jindabyne (2006),Crime|Drama|Mystery|Thriller,Jindabyne,2006,,0,0,1.5,1,,,382765,4657,TT0382765,theJindabyne
52033,"Tall Target, The (1951)",Adventure|Crime|Drama|Thriller,"Tall Target, The",1951,,0,0,3.5,1,,,44105,27263,TT0044105,"theTallTarget,The"
52037,Avenue Montaigne (Fauteuils d'orchestre) (2006),Comedy|Drama|Romance,Avenue Montaigne (Fauteuils d'orchestre),2006,,0,0,2,1,,,444112,10051,TT0444112,theAvenueMontaigne(Fauteuilsd'orchestre)
52042,Black Book (Zwartboek) (2006),Drama|Thriller|War,Black Book (Zwartboek),2006,,0,0,3.5,4,,,389557,9075,TT0389557,theBlackBook(Zwartboek)
52202,His Kind of Woman (1951),Comedy|Crime|Drama|Film-Noir|Thriller,His Kind of Woman,1951,,0,0,2.5,1,,,43643,33673,TT0043643,theHisKindofWoman
52241,"Lookout, The (2007)",Crime|Drama|Thriller,"Lookout, The",2007,,0,0,3.357142857,7,,,427470,8270,TT0427470,"theLookout,The"
52245,Blades of Glory (2007),Comedy|Romance,Blades of Glory,2007,,0,0,3.041666667,12,,,445934,9955,TT0445934,theBladesofGlory
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,Grindhouse,2007,,0,0,3.9,20,,,462322,253768,TT0462322,theGrindhouse
52283,"Reaping, The (2007)",Horror|Thriller,"Reaping, The",2007,,0,0,2.833333333,3,,,444682,1683,TT0444682,"theReaping,The"
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,Meet the Robinsons,2007,,0,0,3.1,5,,,396555,1267,TT0396555,theMeettheRobinsons
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War,Inglorious Bastards (Quel maledetto treno blindato),1978,,0,0,3.5,4,,,76584,22311,TT0076584,theIngloriousBastards(Quelmaledettotrenoblindato)
52321,Seraphim Falls (2006),Action|Adventure|Drama|War|Western,Seraphim Falls,2006,,0,0,3.1,5,,,479537,13249,TT0479537,theSeraphimFalls
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,Sunshine,2007,,0,1,3.5,22,,,448134,1272,TT0448134,theSunshine
52352,Judge Priest (1934),Comedy|Drama|Romance,Judge Priest,1934,,0,0,2.5,1,,,25335,23024,TT0025335,theJudgePriest
52356,Copying Beethoven (2006),Drama|Musical,Copying Beethoven,2006,,0,0,2.25,2,,,424908,1590,TT0424908,theCopyingBeethoven
52375,"Hoax, The (2007)",Crime|Drama,"Hoax, The",2007,,0,0,2.5,2,,,462338,9903,TT0462338,"theHoax,The"
52378,No Way Out (1950),Drama|Film-Noir,No Way Out,1950,,1,0,4,1,,,42792,28433,TT0042792,theNoWayOut
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,How the Grinch Stole Christmas!,1966,,0,0,3.416666667,6,,,60345,13377,TT0060345,theHowtheGrinchStoleChristmas!
52448,Goya's Ghosts (2006),Drama,Goya's Ghosts,2006,,0,0,3,2,,,455957,11515,TT0455957,theGoya'sGhosts
52456,Perfect Stranger (2007),Crime|Drama|Mystery|Thriller,Perfect Stranger,2007,,0,0,3.1,5,,,457433,7183,TT0457433,thePerfectStranger
52458,Disturbia (2007),Drama|Thriller,Disturbia,2007,,0,0,3.115384615,13,,,486822,8271,TT0486822,theDisturbia
52460,Pathfinder (2007),Action|Adventure|Drama|Thriller|War,Pathfinder,2007,,1,0,3.5,2,,,446013,1534,TT0446013,thePathfinder
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,,0,0,2,2,,,455326,13158,TT0455326,theAquaTeenHungerForceColonMovieFilmforTheaters
52495,Straight Time (1978),Crime|Drama,Straight Time,1978,,0,0,2,1,,,78326,23397,TT0078326,theStraightTime
52528,Tristana (1970),Drama,Tristana,1970,,1,0,3,1,,,66491,35838,TT0066491,theTristana
52545,Puccini for Beginners (2006),Comedy|Romance,Puccini for Beginners,2006,,0,0,2.5,1,,,492481,20405,TT0492481,thePucciniforBeginners
52572,"Mackintosh Man, The (1973)",Action|Drama|Thriller,"Mackintosh Man, The",1973,,0,0,3.5,1,,,70351,32627,TT0070351,"theMackintoshMan,The"
52579,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical,"Vie en Rose, La (Môme, La)",2007,,0,0,3.625,4,,,450188,1407,TT0450188,"theVieenRose,La(Môme,La)"
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,Fracture,2007,,0,0,3.714285714,14,,,488120,6145,TT0488120,theFracture
52606,Big Nothing (2006),Comedy|Crime|Thriller,Big Nothing,2006,,0,0,4.5,1,,,488085,9843,TT0488085,theBigNothing
52644,Vacancy (2007),Horror|Thriller,Vacancy,2007,,0,0,2.166666667,6,,,452702,10294,TT0452702,theVacancy
52668,In the Land of Women (2007),Comedy|Drama|Romance,In the Land of Women,2007,,0,0,3.5,3,,,419843,13067,TT0419843,theIntheLandofWomen
52694,Mr. Bean's Holiday (2007),Comedy,Mr. Bean's Holiday,2007,,0,0,3.666666667,3,,,453451,1268,TT0453451,theMr.Bean'sHoliday
52712,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,"Invisible, The",2007,,0,0,4.166666667,3,,,435670,9785,TT0435670,"theInvisible,The"
52715,Kickin It Old Skool (2007),Comedy,Kickin It Old Skool,2007,,0,0,2,1,,,772178,13280,TT0772178,theKickinItOldSkool
52717,"Condemned, The (2007)",Action|Adventure|Crime|Thriller,"Condemned, The",2007,,0,0,1.75,2,,,443473,14636,TT0443473,"theCondemned,The"
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,Spider-Man 3,2007,,0,0,2.8,25,,,413300,559,TT0413300,theSpider-Man3
52724,Lucky You (2007),Comedy|Drama,Lucky You,2007,,0,0,2.5,1,,,338216,1950,TT0338216,theLuckyYou
52767,21 Up (1977),Documentary,21 Up,1977,,0,0,5,1,,,75610,20553,TT0075610,the21Up
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller,Maniac Cop,1988,,0,0,3,1,,,95583,14240,TT0095583,theManiacCop
52838,Year of the Dog (2007),Comedy|Drama|Romance,Year of the Dog,2007,,0,0,1,1,,,756729,13574,TT0756729,theYearoftheDog
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,Paprika (Papurika),2006,,0,0,3.875,4,,,851578,4977,TT0851578,thePaprika(Papurika)
52891,"Flying Scotsman, The (2006)",Drama,"Flying Scotsman, The",2006,,0,0,2.5,1,,,472268,15008,TT0472268,"theFlyingScotsman,The"
52913,Sylvia Scarlett (1935),Comedy|Drama|Romance,Sylvia Scarlett,1935,,0,0,2.5,1,,,27067,31866,TT0027067,theSylviaScarlett
52927,Syndromes and a Century (Sang sattawat) (2006),Drama,Syndromes and a Century (Sang sattawat),2006,,0,0,3.5,1,,,477731,27904,TT0477731,theSyndromesandaCentury(Sangsattawat)
52929,Red Road (2006),Drama,Red Road,2006,,0,0,4.5,1,,,471030,11705,TT0471030,theRedRoad
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,Day Watch (Dnevnoy dozor),2006,,0,0,3.214285714,7,,,409904,2269,TT0409904,theDayWatch(Dnevnoydozor)
52952,This Is England (2006),Drama,This Is England,2006,,0,0,3.916666667,6,,,480025,11798,TT0480025,theThisIsEngland
52967,Away from Her (2006),Drama,Away from Her,2006,,1,0,4.25,2,,,491747,1919,TT0491747,theAwayfromHer
52973,Knocked Up (2007),Comedy|Drama|Romance,Knocked Up,2007,,0,0,3.612903226,31,,,478311,4964,TT0478311,theKnockedUp
52975,Hairspray (2007),Comedy|Drama|Musical,Hairspray,2007,,0,1,3.5,7,,,427327,2976,TT0427327,theHairspray
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,28 Weeks Later,2007,,0,0,3.458333333,24,,,463854,1562,TT0463854,the28WeeksLater
53002,Georgia Rule (2007),Comedy|Drama|Romance,Georgia Rule,2007,,0,0,2.5,1,,,791304,13159,TT0791304,theGeorgiaRule
53004,Delta Farce (2007),Action|Adventure|Comedy,Delta Farce,2007,,0,0,2.25,2,,,800003,14547,TT0800003,theDeltaFarce
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,Jonestown: The Life and Death of Peoples Temple,2006,,0,0,2.25,2,,,762111,36676,TT0762111,theJonestown:TheLifeandDeathofPeoplesTemple
53038,Red Dust (1932),Drama,Red Dust,1932,,0,0,4.5,1,,,23382,38077,TT0023382,theRedDust
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,Shrek the Third,2007,,0,0,2.833333333,15,,,413267,810,TT0413267,theShrektheThird
53123,Once (2006),Drama|Musical|Romance,Once,2006,,1,0,3.923076923,13,,,907657,5723,TT0907657,theOnce
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,Pirates of the Caribbean: At World's End,2007,,2,0,3.569444444,36,,,449088,285,TT0449088,thePiratesoftheCaribbean:AtWorld'sEnd
53127,Bug (2007),Drama|Horror|Thriller,Bug,2007,,0,0,2.25,6,,,470705,12526,TT0470705,theBug
53129,Mr. Brooks (2007),Crime|Drama|Thriller,Mr. Brooks,2007,,0,0,3.954545455,11,,,780571,3432,TT0780571,theMr.Brooks
53131,Rise: Blood Hunter (2007),Action|Horror|Mystery|Thriller,Rise: Blood Hunter,2007,,0,0,0.5,1,,,389328,1872,TT0389328,theRise:BloodHunter
53133,Gracie (2007),Drama,Gracie,2007,,0,0,2.5,1,,,441007,15568,TT0441007,theGracie
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy,"Librarian: Return to King Solomon's Mines, The",2006,,0,0,2,1,,,455596,14208,TT0455596,"theLibrarian:ReturntoKingSolomon'sMines,The"
53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance,"Librarian: Quest for the Spear, The",2004,,0,0,3,1,,,412915,14207,TT0412915,"theLibrarian:QuestfortheSpear,The"
53143,Fay Grim (2006),Action|Thriller,Fay Grim,2006,,0,0,2,2,,,444628,24200,TT0444628,theFayGrim
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy|Drama|Romance|Sci-Fi,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana)",2006,,0,0,3.25,2,,,497137,5488,TT0497137,"theI'maCyborg,ButThat'sOK(Saibogujimankwenchana)"
53189,Eagle vs Shark (2007),Comedy,Eagle vs Shark,2007,,0,0,3,2,,,494222,8748,TT0494222,theEaglevsShark
53207,88 Minutes (2008),Crime|Drama|Mystery|Thriller,88 Minutes,2008,,0,0,3.214285714,7,,,411061,3489,TT0411061,the88Minutes
53282,Day Night Day Night (2006),Crime|Drama|Thriller,Day Night Day Night,2006,,0,0,0.5,1,,,499455,13979,TT0499455,theDayNightDayNight
53318,Cashback (2006),Comedy|Drama|Romance,Cashback,2006,,1,0,4,6,,,460740,12225,TT0460740,theCashback
53322,Ocean's Thirteen (2007),Crime|Thriller,Ocean's Thirteen,2007,,0,0,3.368421053,19,,,496806,298,TT0496806,theOcean'sThirteen
53435,Hostel: Part II (2007),Crime|Horror|Thriller,Hostel: Part II,2007,,0,0,2.125,4,,,498353,1691,TT0498353,theHostel:PartII
53443,Remember the Night (1940),Comedy|Drama|Romance,Remember the Night,1940,,0,0,3,1,,,32981,29617,TT0032981,theRemembertheNight
53447,Paranoid Park (2007),Crime|Drama,Paranoid Park,2007,,0,0,4.5,1,,,842929,1990,TT0842929,theParanoidPark
53460,Surf's Up (2007),Animation|Children|Comedy,Surf's Up,2007,,1,0,2.625,4,,,423294,9408,TT0423294,theSurf'sUp
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,Fantastic Four: Rise of the Silver Surfer,2007,,0,0,2.461538462,13,,,486576,1979,TT0486576,theFantasticFour:RiseoftheSilverSurfer
53468,Fido (2006),Comedy|Horror|Thriller,Fido,2006,,0,0,3.5,6,,,457572,10288,TT0457572,theFido
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,Death Proof,2007,,0,0,3.333333333,18,,,1028528,1991,TT1028528,theDeathProof
53550,Rescue Dawn (2006),Action|Adventure|Drama|War,Rescue Dawn,2006,,0,0,3.333333333,9,,,462504,9952,TT0462504,theRescueDawn
53574,"TV Set, The (2006)",Comedy|Drama,"TV Set, The",2006,,0,0,3.5,1,,,473709,17320,TT0473709,"theTVSet,The"
53578,"Valet, The (La doublure) (2006)",Comedy,"Valet, The (La doublure)",2006,,0,0,3.75,2,,,449851,21427,TT0449851,"theValet,The(Ladoublure)"
53582,Dodge City (1939),Romance|Western,Dodge City,1939,,0,0,3.5,1,,,31235,17660,TT0031235,theDodgeCity
53769,In Search of a Midnight Kiss (2007),Comedy|Romance,In Search of a Midnight Kiss,2007,,0,0,3,1,,,989000,13120,TT0989000,theInSearchofaMidnightKiss
53841,Knock on Wood (1954),Comedy,Knock on Wood,1954,,1,0,3.5,1,,,47152,55859,TT0047152,theKnockonWood
53887,O Lucky Man! (1973),Comedy|Drama|Fantasy|Musical,O Lucky Man!,1973,,0,0,3,2,,,70464,42464,TT0070464,theOLuckyMan!
53894,Sicko (2007),Documentary|Drama,Sicko,2007,,1,0,3.4375,8,,,386032,2359,TT0386032,theSicko
53906,Popular Music (Populärmusik från Vittula) (2004),Comedy|Drama,Popular Music (Populärmusik från Vittula),2004,,0,0,4,1,,,314524,442,TT0314524,thePopularMusic(PopulärmusikfrånVittula)
53912,Awesome; I Fuckin Shot That! (2006),Documentary|Musical,Awesome; I Fuckin Shot That!,2006,,0,0,3,1,,,488953,25150,TT0488953,theAwesome;IFuckinShotThat!
53919,"Man in the Iron Mask, The (1939)",Adventure,"Man in the Iron Mask, The",1939,,0,0,3.5,1,,,31619,43836,TT0031619,"theManintheIronMask,The"
53921,"Mighty Heart, A (2007)",Drama|Thriller,"Mighty Heart, A",2007,,0,0,3.375,4,,,829459,1988,TT0829459,"theMightyHeart,A"
53953,1408 (2007),Drama|Horror|Thriller,1408,2007,,0,0,3.214285714,14,,,450385,3021,TT0450385,the1408
53956,Death at a Funeral (2007),Comedy,Death at a Funeral,2007,,0,0,3.75,12,,,795368,2196,TT0795368,theDeathataFuneral
53967,High Road to China (1983),Adventure|Drama|Romance|War,High Road to China,1983,,0,0,2,1,,,85678,19606,TT0085678,theHighRoadtoChina
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,Live Free or Die Hard,2007,,0,0,3.628571429,35,,,337978,1571,TT0337978,theLiveFreeorDieHard
53993,Evan Almighty (2007),Comedy|Fantasy,Evan Almighty,2007,,0,0,3,8,,,413099,2698,TT0413099,theEvanAlmighty
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,Transformers,2007,,3,0,3.014285714,35,,,418279,1858,TT0418279,theTransformers
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,Harry Potter and the Order of the Phoenix,2007,,0,0,3.6875,32,,,373889,675,TT0373889,theHarryPotterandtheOrderofthePhoenix
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,I Now Pronounce You Chuck and Larry,2007,,0,0,2.583333333,6,,,762107,3563,TT0762107,theINowPronounceYouChuckandLarry
54049,"Mean Season, The (1985)",Crime|Thriller,"Mean Season, The",1985,,0,0,2,1,,,89572,31652,TT0089572,"theMeanSeason,The"
54075,Arn: The Knight Templar (Arn - Tempelriddaren) (2007),Action|Adventure|Drama|Romance|War,Arn: The Knight Templar (Arn - Tempelriddaren),2007,,0,0,3.75,2,,,837106,13491,TT0837106,theArn:TheKnightTemplar(Arn-Tempelriddaren)
54116,First Snow (2006),Drama|Thriller,First Snow,2006,,0,0,3,1,,,432289,16083,TT0432289,theFirstSnow
54121,Broken Arrow (1950),Drama|Romance|Western,Broken Arrow,1950,,2,0,1.75,2,,,42286,37292,TT0042286,theBrokenArrow
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,Across the Universe,2007,,1,1,3.357142857,7,,,445922,4688,TT0445922,theAcrosstheUniverse
54241,"Lives of a Bengal Lancer, The (1935)",Adventure|Drama,"Lives of a Bengal Lancer, The",1935,,0,0,3.5,1,,,26643,43898,TT0026643,"theLivesofaBengalLancer,The"
54256,Hot Rod (2007),Comedy,Hot Rod,2007,,0,0,3.583333333,6,,,787475,10074,TT0787475,theHotRod
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,Stardust,2007,,0,0,3.722222222,27,,,486655,2270,TT0486655,theStardust
54268,Who's Your Caddy? (2007),Comedy,Who's Your Caddy?,2007,,0,0,0.5,1,,,785077,15581,TT0785077,theWho'sYourCaddy?
54272,"Simpsons Movie, The (2007)",Animation|Comedy,"Simpsons Movie, The",2007,,0,1,3.597222222,36,,,462538,35,TT0462538,"theSimpsonsMovie,The"
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller,I Know Who Killed Me,2007,,0,0,1,3,,,897361,5857,TT0897361,theIKnowWhoKilledMe
54276,No Reservations (2007),Comedy|Drama|Romance,No Reservations,2007,,0,0,3.5,5,,,481141,3638,TT0481141,theNoReservations
54281,Charlie Bartlett (2007),Comedy|Drama,Charlie Bartlett,2007,,0,0,3.5,4,,,423977,8669,TT0423977,theCharlieBartlett
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,"Bourne Ultimatum, The",2007,,0,0,3.864285714,70,,,440963,2503,TT0440963,"theBourneUltimatum,The"
54290,Bratz: The Movie (2007),Comedy,Bratz: The Movie,2007,,0,0,#DIV/0!,0,,,804452,14123,TT0804452,theBratz:TheMovie
54331,You Kill Me (2007),Comedy|Crime|Thriller,You Kill Me,2007,,0,0,3.5,4,,,796375,8141,TT0796375,theYouKillMe
54341,Wild Tigers I Have Known (2006),Drama,Wild Tigers I Have Known,2006,,0,0,3.5,1,,,430768,59995,TT0430768,theWildTigersIHaveKnown
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,Tell No One (Ne le dis à personne),2006,,0,0,3.5,5,,,362225,10795,TT0362225,theTellNoOne(Neledisàpersonne)
54406,Morning Glory (1933),Drama|Romance,Morning Glory,1933,,0,0,3.5,1,,,24353,31777,TT0024353,theMorningGlory
54493,"Manitou, The (1978)",Horror,"Manitou, The",1978,,0,0,1,1,,,77904,40060,TT0077904,"theManitou,The"
54503,Superbad (2007),Comedy,Superbad,2007,,0,0,3.844444444,45,,,829482,8363,TT0829482,theSuperbad
54510,Joshua (2007),Drama|Thriller,Joshua,2007,,0,0,3.5,1,,,808331,5956,TT0808331,theJoshua
54513,Talk to Me (2007),Drama,Talk to Me,2007,,0,0,2.833333333,3,,,796368,6535,TT0796368,theTalktoMe
54580,"Young Lieutenant, The (Le petit lieutenant) (2005)",Crime|Drama,"Young Lieutenant, The (Le petit lieutenant)",2005,,0,0,2.5,1,,,431979,12455,TT0431979,"theYoungLieutenant,The(Lepetitlieutenant)"
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,Rush Hour 3,2007,,0,0,2.6875,8,,,293564,5174,TT0293564,theRushHour3
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War,"Last Legion, The",2007,,0,0,3,1,,,462396,9703,TT0462396,"theLastLegion,The"
54691,Lady Chatterley (2006),Drama|Romance,Lady Chatterley,2006,,0,0,3.5,1,,,459880,3542,TT0459880,theLadyChatterley
54732,Balls of Fury (2007),Comedy,Balls of Fury,2007,,0,0,2.375,4,,,424823,9750,TT0424823,theBallsofFury
54736,"Kingdom, The (2007)",Action|Drama|Thriller,"Kingdom, The",2007,,0,0,3.533333333,15,,,431197,4349,TT0431197,"theKingdom,The"
54738,Wind Chill (2007),Drama|Horror|Thriller,Wind Chill,2007,,0,0,2,1,,,486051,14223,TT0486051,theWindChill
54745,Rocket Science (2007),Comedy|Drama,Rocket Science,2007,,0,0,3,1,,,477078,13068,TT0477078,theRocketScience
54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller,"Invasion, The",2007,,0,0,3.0625,8,,,427392,4858,TT0427392,"theInvasion,The"
54775,War (2007),Action|Thriller,War,2007,,0,0,3,6,,,499556,10431,TT0499556,theWar
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance,"Nanny Diaries, The",2007,,0,0,3.125,4,,,489237,12435,TT0489237,"theNannyDiaries,The"
54785,Halloween (2007),Horror,Halloween,2007,,0,0,4.166666667,3,,,373883,2082,TT0373883,theHalloween
54787,Death Sentence (2007),Drama|Thriller,Death Sentence,2007,,0,0,2.8,5,,,804461,11835,TT0804461,theDeathSentence
54796,2 Days in Paris (2007),Comedy|Drama|Romance,2 Days in Paris,2007,,0,0,3.5,2,,,841044,1845,TT0841044,the2DaysinParis
54833,Brighton Rock (1947),Crime|Drama|Film-Noir,Brighton Rock,1947,,0,0,4.5,1,,,39220,13385,TT0039220,theBrightonRock
54881,"King of Kong, The (2007)",Documentary,"King of Kong, The",2007,,0,0,4.1,5,,,923752,13958,TT0923752,"theKingofKong,The"
54908,Taxi 4 (2007),Action|Comedy,Taxi 4,2007,,0,0,1,1,,,804540,2335,TT0804540,theTaxi4
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,Behind the Mask: The Rise of Leslie Vernon,2006,,0,0,3.166666667,3,,,437857,10961,TT0437857,theBehindtheMask:TheRiseofLeslieVernon
54958,Bordertown (2006),Crime|Drama|Thriller,Bordertown,2006,,0,0,3,1,,,445935,4351,TT0445935,theBordertown
54962,"Nines, The (2007)",Drama|Mystery,"Nines, The",2007,,0,0,4,4,,,810988,12994,TT0810988,"theNines,The"
54967,"Hunting and Gathering (Ensemble, c'est tout) (2007)",Drama|Romance,"Hunting and Gathering (Ensemble, c'est tout)",2007,,0,0,2.5,1,,,792965,2882,TT0792965,"theHuntingandGathering(Ensemble,c'esttout)"
54978,"Good Night, The (2007)",Comedy|Drama|Fantasy|Musical|Romance,"Good Night, The",2007,,0,0,2,1,,,484111,13501,TT0484111,"theGoodNight,The"
54995,Planet Terror (2007),Action|Horror|Sci-Fi,Planet Terror,2007,,0,0,3.653846154,13,,,1077258,1992,TT1077258,thePlanetTerror
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,3:10 to Yuma,2007,,2,0,3.588235294,34,,,381849,5176,TT0381849,the3:10toYuma
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,Shoot 'Em Up,2007,,0,0,3.538461538,13,,,465602,4141,TT0465602,theShoot'EmUp
55020,"Ten, The (2007)",Comedy,"Ten, The",2007,,0,0,3.75,2,,,811106,13173,TT0811106,"theTen,The"
55031,"Evening with Kevin Smith, An (2002)",Comedy|Documentary,"Evening with Kevin Smith, An",2002,,0,0,4.1,5,,,346952,14348,TT0346952,"theEveningwithKevinSmith,An"
55052,Atonement (2007),Drama|Romance|War,Atonement,2007,,6,1,3.666666667,15,,,783233,4347,TT0783233,theAtonement
55067,Requiem (2006),Drama|Thriller,Requiem,2006,,0,0,4,2,,,454931,523,TT0454931,theRequiem
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile)",2007,,0,0,3.75,4,,,1032846,2009,TT1032846,"the4Months,3Weeksand2Days(4luni,3saptamânisi2zile)"
55078,Far from the Madding Crowd (1967),Drama|Romance,Far from the Madding Crowd,1967,,1,1,3.75,2,,,61648,3469,TT0061648,theFarfromtheMaddingCrowd
55080,"Brave One, The (2007)",Crime|Drama|Thriller,"Brave One, The",2007,,0,0,2.875,8,,,476964,4413,TT0476964,"theBraveOne,The"
55094,In the Valley of Elah (2007),Drama|Mystery,In the Valley of Elah,2007,,0,0,3.6,5,,,478134,6973,TT0478134,theIntheValleyofElah
55100,I Could Never Be Your Woman (2007),Comedy|Romance,I Could Never Be Your Woman,2007,,0,0,1.666666667,3,,,466839,15019,TT0466839,theICouldNeverBeYourWoman
55106,Design for Living (1933),Comedy|Romance,Design for Living,1933,,0,0,4,1,,,23940,77210,TT0023940,theDesignforLiving
55116,"Hunting Party, The (2007)",Action|Adventure|Comedy|Drama|Thriller,"Hunting Party, The",2007,,0,0,3.2,5,,,455782,5353,TT0455782,"theHuntingParty,The"
55118,Eastern Promises (2007),Crime|Drama|Thriller,Eastern Promises,2007,,0,1,3.625,16,,,765443,2252,TT0765443,theEasternPromises
55156,"Unreasonable Man, An (2006)",Documentary,"Unreasonable Man, An",2006,,0,0,0.5,1,,,492499,30365,TT0492499,"theUnreasonableMan,An"
55167,Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,Tekkonkinkreet (Tekkon kinkurîto),2006,,0,0,3.5,1,,,831888,13754,TT0831888,theTekkonkinkreet(Tekkonkinkurîto)
55205,Interview (2007),Drama,Interview,2007,,0,0,3.25,2,,,480269,8414,TT0480269,theInterview
55207,Cashback (2004),Comedy|Drama,Cashback,2004,,1,0,4.5,1,,,409799,244797,TT0409799,theCashback
55209,The Death and Life of Bobby Z (2007),Action|Crime|Drama|Thriller,The Death and Life of Bobby Z,2007,,0,0,4,1,,,473188,10425,TT0473188,theTheDeathandLifeofBobbyZ
55232,Resident Evil: Extinction (2007),Action|Horror|Sci-Fi|Thriller,Resident Evil: Extinction,2007,,0,0,3.03125,16,,,432021,7737,TT0432021,theResidentEvil:Extinction
55241,Mr. Woodcock (2007),Comedy,Mr. Woodcock,2007,,0,0,2.9,5,,,419984,13257,TT0419984,theMr.Woodcock
55245,Good Luck Chuck (2007),Comedy|Romance,Good Luck Chuck,2007,,0,0,2,4,,,452625,10030,TT0452625,theGoodLuckChuck
55247,Into the Wild (2007),Action|Adventure|Drama,Into the Wild,2007,,1,0,3.9375,32,,,758758,5915,TT0758758,theIntotheWild
55250,"Game Plan, The (2007)",Comedy,"Game Plan, The",2007,,0,0,3.5,1,,,492956,13680,TT0492956,"theGamePlan,The"
55253,"Lust, Caution (Se, jie) (2007)",Drama|Romance|Thriller|War,"Lust, Caution (Se, jie)",2007,,0,0,3.75,4,,,808357,4588,TT0808357,"theLust,Caution(Se,jie)"
55255,Feast of Love (2007),Drama|Romance,Feast of Love,2007,,0,0,2.25,2,,,800027,14313,TT0800027,theFeastofLove
55257,Postal (2007),Action|Comedy|Thriller,Postal,2007,,0,0,2.25,2,,,486640,2728,TT0486640,thePostal
